0.83335,0.8332,0.8334,0.8332,-1
0.8332,0.8332,0.8332,0.83315,-1
0.8332,0.8332,0.8332,0.8332,-1
0.8332,0.8332,0.8332,0.8332,-1
0.8332,0.8332,0.8332,0.8332,-1
0.8332,0.8332,0.8332,0.83315,-1
0.8332,0.8332,0.8332,0.8332,-1
0.8332,0.83305,0.8332,0.83305,-1
0.83305,0.83305,0.8331,0.83295,-1
0.83305,0.8331,0.8331,0.83305,-1
0.8331,0.8331,0.8331,0.8331,-1
0.8331,0.8331,0.8331,0.8331,-1
0.8331,0.8331,0.83315,0.83305,-1
0.8331,0.8331,0.8331,0.8331,-1
0.8331,0.83305,0.8331,0.83305,-1
0.83305,0.83305,0.8331,0.833,-1
0.83305,0.83305,0.83305,0.83305,-1
0.83305,0.833,0.83305,0.833,-1
0.833,0.83305,0.83305,0.833,-1
0.83305,0.8331,0.8331,0.83305,-1
0.8331,0.8331,0.8331,0.8331,-1
0.8331,0.8331,0.8331,0.8331,-1
0.8331,0.8329,0.8331,0.83285,-1
0.8329,0.83285,0.8329,0.83285,-1
0.83285,0.8329,0.83295,0.83285,-1
0.8329,0.8329,0.83295,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.8329,0.8329,0.8329,-1
0.8329,0.83295,0.83295,0.83285,-1
0.83295,0.83295,0.833,0.83295,-1
0.83295,0.83295,0.83295,0.83295,-1
0.83295,0.83295,0.83295,0.83295,-1
0.83295,0.83295,0.833,0.83295,-1
0.83295,0.8329,0.83295,0.8329,-1
0.8329,0.8329,0.83295,0.8329,-1
0.8329,0.8329,0.83295,0.8329,-1
0.8329,0.8329,0.83295,0.8329,-1
0.8329,0.833,0.833,0.8329,-1
0.833,0.8329,0.833,0.83285,-1
0.8329,0.83275,0.83305,0.83265,-1
0.83275,0.83275,0.83275,0.8326,-1
0.83275,0.83285,0.83285,0.8326,-1
0.83285,0.83275,0.83285,0.8327,-1
0.83275,0.83275,0.83275,0.8327,-1
0.83275,0.8328,0.8328,0.83275,-1
0.8328,0.83285,0.83285,0.8328,-1
0.83285,0.8328,0.83285,0.8328,-1
0.8328,0.83275,0.8328,0.83275,-1
0.83275,0.83275,0.83275,0.83275,-1
0.83275,0.83285,0.83285,0.83275,-1
0.83285,0.8327,0.83285,0.8327,-1
0.8327,0.83275,0.83275,0.8327,-1
0.83275,0.8328,0.8328,0.8327,-1
0.8328,0.8328,0.83285,0.8328,-1
0.8328,0.83275,0.83285,0.83275,-1
0.83275,0.83275,0.83275,0.8327,-1
0.83275,0.8327,0.83275,0.8327,-1
0.8327,0.8327,0.83275,0.8327,-1
0.8327,0.83275,0.83275,0.8327,-1
0.83275,0.8327,0.83275,0.8327,-1
0.8327,0.83275,0.83275,0.8327,-1
0.83275,0.8327,0.83275,0.8327,-1
0.8327,0.8327,0.8327,0.83265,-1
0.8327,0.8327,0.8327,0.8327,-1
0.8327,0.83265,0.8327,0.8326,-1
0.83265,0.83265,0.83265,0.83255,-1
0.83265,0.8327,0.8327,0.8326,-1
0.8327,0.8326,0.8327,0.8326,-1
0.8326,0.8327,0.8327,0.8326,-1
0.8327,0.8327,0.83275,0.83265,-1
0.8327,0.8326,0.8327,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.8326,0.8326,0.83255,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.8326,0.83265,0.83255,-1
0.8326,0.83265,0.8327,0.8326,-1
0.83265,0.8326,0.83265,0.8326,-1
0.8326,0.83265,0.83265,0.8326,-1
0.83265,0.83265,0.8327,0.8326,-1
0.83265,0.8326,0.83265,0.83255,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.83265,0.83265,0.8326,-1
0.83265,0.83265,0.8327,0.8326,-1
0.83265,0.83255,0.83265,0.83255,-1
0.83255,0.8326,0.83265,0.83255,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.83265,0.83265,0.8326,-1
0.83265,0.8327,0.8327,0.83265,-1
0.8327,0.8327,0.8327,0.8327,-1
0.8327,0.83265,0.83275,0.83265,-1
0.83265,0.83265,0.83265,0.83265,-1
0.83265,0.83265,0.8327,0.8326,-1
0.83265,0.8326,0.8327,0.83255,-1
0.8326,0.83265,0.83265,0.8326,-1
0.83265,0.8326,0.83265,0.8325,-1
0.8326,0.8326,0.8326,0.83255,-1
0.8326,0.8326,0.8326,0.83255,-1
0.8326,0.83265,0.8327,0.83255,-1
0.83265,0.83265,0.83265,0.8326,-1
0.83265,0.83265,0.83265,0.8326,-1
0.83265,0.8327,0.8327,0.8326,-1
0.8327,0.8327,0.83275,0.83265,-1
0.8327,0.8328,0.8328,0.83265,-1
0.8328,0.8326,0.8328,0.8326,-1
0.8326,0.8327,0.8327,0.8326,-1
0.8327,0.8327,0.83275,0.8327,-1
0.8327,0.83275,0.83275,0.8327,-1
0.83275,0.83275,0.83275,0.8327,-1
0.83275,0.83275,0.83275,0.83275,-1
0.83275,0.83275,0.83275,0.83275,-1
0.83275,0.8328,0.8328,0.83275,-1
0.8328,0.83275,0.8328,0.83275,-1
0.83275,0.8327,0.83275,0.8327,-1
0.8327,0.8327,0.8327,0.8327,-1
0.8327,0.83275,0.83275,0.8327,-1
0.83275,0.8327,0.83275,0.8327,-1
0.8327,0.8327,0.83275,0.8327,-1
0.8327,0.8327,0.8327,0.8327,-1
0.8327,0.8327,0.8327,0.8327,-1
0.8327,0.8326,0.8327,0.8326,-1
0.8326,0.83255,0.8326,0.8325,-1
0.83255,0.8325,0.83255,0.8325,-1
0.8325,0.8325,0.83255,0.8325,-1
0.8325,0.83255,0.83255,0.8325,-1
0.83255,0.83255,0.83255,0.83255,-1
0.83255,0.8325,0.83255,0.8325,-1
0.8325,0.83255,0.83255,0.8325,-1
0.83255,0.83255,0.83255,0.8325,-1
0.83255,0.83255,0.83255,0.8325,-1
0.83255,0.8326,0.8326,0.83255,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.83255,0.8326,0.8325,-1
0.83255,0.83255,0.83255,0.83255,-1
0.83255,0.83255,0.83255,0.83255,-1
0.83255,0.8326,0.8326,0.83255,-1
0.8326,0.8326,0.8326,0.83255,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.8326,0.8326,0.83255,-1
0.8326,0.8326,0.8326,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.8326,0.83265,0.8326,-1
0.8326,0.83265,0.83265,0.8326,-1
0.83265,0.8326,0.83265,0.8326,-1
0.8326,0.8327,0.8327,0.8326,-1
0.8327,0.83265,0.8327,0.83265,-1
0.83265,0.8327,0.83275,0.83265,-1
0.8327,0.8329,0.8329,0.8327,-1
0.8329,0.83295,0.83295,0.8328,-1
0.83295,0.8331,0.8331,0.8329,-1
0.8331,0.8332,0.8332,0.8331,-1
0.8332,0.83315,0.8332,0.8331,-1
0.83315,0.8332,0.8332,0.83315,-1
0.8332,0.83315,0.8332,0.83315,-1
0.83315,0.83315,0.83315,0.83315,-1
0.83315,0.83315,0.8332,0.8331,-1
0.83315,0.833,0.83315,0.833,-1
0.833,0.833,0.833,0.83295,-1
0.833,0.83305,0.83305,0.83295,-1
0.83305,0.83305,0.83305,0.833,-1
0.83305,0.83305,0.83305,0.833,-1
0.83305,0.83315,0.83315,0.83305,-1
0.83315,0.83315,0.8332,0.8331,-1
0.83315,0.8332,0.83325,0.83315,-1
0.8332,0.83325,0.83325,0.83315,-1
0.83325,0.83325,0.8333,0.8332,-1
0.83325,0.83325,0.83325,0.8332,-1
0.83325,0.83325,0.8333,0.83325,-1
0.83325,0.83315,0.8333,0.8331,-1
0.83315,0.83315,0.8332,0.8331,-1
0.83315,0.8332,0.8332,0.8331,-1
0.8332,0.8332,0.8332,0.8332,-1
0.8332,0.8332,0.8332,0.83315,-1
0.8332,0.83315,0.8332,0.83315,-1
0.83315,0.83315,0.83315,0.8331,-1
0.83315,0.83315,0.8332,0.83315,-1
0.83315,0.83315,0.8332,0.8331,-1
0.83315,0.8332,0.8332,0.83315,-1
0.8332,0.8332,0.8332,0.83315,-1
0.8332,0.83325,0.83325,0.8332,-1
0.83325,0.8332,0.83325,0.83315,-1
0.8332,0.8332,0.8332,0.83315,-1
0.8332,0.83325,0.8333,0.8332,-1
0.83325,0.83335,0.83335,0.83325,-1
0.83335,0.83335,0.83335,0.8333,-1
0.83335,0.83335,0.83335,0.83335,-1
0.83335,0.8334,0.8334,0.83335,-1
0.8334,0.8334,0.83345,0.83335,-1
0.8334,0.8334,0.83345,0.83335,-1
0.8334,0.8334,0.83345,0.8334,-1
0.8334,0.8334,0.8334,0.83335,-1
0.8334,0.8334,0.8334,0.83335,-1
0.8334,0.83345,0.83345,0.8334,-1
0.83345,0.8338,0.8338,0.83345,-1
0.8338,0.8338,0.83385,0.83375,-1
0.8338,0.8338,0.83385,0.83375,-1
0.8338,0.8338,0.8338,0.83375,-1
0.8338,0.8338,0.8338,0.83375,-1
0.8338,0.83385,0.8339,0.83375,-1
0.83385,0.83395,0.83395,0.8338,-1
0.83395,0.834,0.83405,0.8339,-1
0.834,0.8341,0.8341,0.83395,-1
0.8341,0.8341,0.83415,0.834,-1
0.8341,0.83395,0.8341,0.83395,-1
0.83395,0.834,0.83405,0.83395,-1
0.834,0.834,0.834,0.834,-1
0.834,0.834,0.83405,0.834,-1
0.834,0.834,0.834,0.83395,-1
0.834,0.83405,0.8341,0.834,-1
0.83405,0.8341,0.8341,0.83405,-1
0.8341,0.8341,0.8341,0.83405,-1
0.8341,0.83405,0.8341,0.83395,-1
0.83405,0.834,0.83405,0.83395,-1
0.834,0.83405,0.8341,0.834,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.83405,0.83405,0.834,-1
0.83405,0.83415,0.83415,0.83405,-1
0.83415,0.8341,0.83415,0.8341,-1
0.8341,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.8341,0.83415,0.8341,-1
0.8341,0.8341,0.83415,0.8341,-1
0.8341,0.8341,0.8341,0.83405,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.83405,0.834,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.83405,0.83405,0.834,-1
0.83405,0.83405,0.83405,0.834,-1
0.83405,0.83405,0.83405,0.83405,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.83405,0.83405,0.834,-1
0.83405,0.83395,0.83405,0.83395,-1
0.83395,0.834,0.83405,0.83395,-1
0.834,0.834,0.83405,0.834,-1
0.834,0.834,0.83405,0.834,-1
0.834,0.834,0.834,0.834,-1
0.834,0.834,0.83405,0.83395,-1
0.834,0.83405,0.83405,0.834,-1
0.83405,0.83405,0.83405,0.834,-1
0.83405,0.83405,0.83405,0.83405,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.8341,0.8341,0.834,-1
0.8341,0.83405,0.8341,0.834,-1
0.83405,0.83405,0.83405,0.834,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.83405,0.83405,0.83395,-1
0.83405,0.83405,0.8341,0.83405,-1
0.83405,0.8341,0.8341,0.83405,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.83395,0.834,0.8339,-1
0.83395,0.834,0.834,0.83395,-1
0.834,0.834,0.834,0.83395,-1
0.834,0.83405,0.83405,0.834,-1
0.83405,0.8341,0.8341,0.83405,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.83405,0.834,-1
0.83405,0.83405,0.83405,0.83405,-1
0.83405,0.83405,0.83405,0.834,-1
0.83405,0.83405,0.8341,0.834,-1
0.83405,0.8341,0.8341,0.83405,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.8341,0.8341,0.83405,-1
0.8341,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.8341,0.83415,0.8341,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.8341,0.8341,0.834,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.8341,0.83405,-1
0.83405,0.83405,0.83405,0.83405,-1
0.83405,0.834,0.83405,0.834,-1
0.834,0.834,0.83405,0.834,-1
0.834,0.834,0.83405,0.83395,-1
0.834,0.834,0.834,0.834,-1
0.834,0.834,0.834,0.834,-1
0.834,0.834,0.834,0.834,-1
0.834,0.834,0.834,0.834,-1
0.834,0.834,0.83405,0.834,-1
0.834,0.834,0.834,0.834,-1
0.834,0.83405,0.83405,0.834,-1
0.83405,0.8341,0.8341,0.83405,-1
0.8341,0.8341,0.8341,0.83405,-1
0.8341,0.8341,0.8341,0.83405,-1
0.8341,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.83415,-1
0.83415,0.83415,0.8342,0.83415,-1
0.83415,0.83415,0.8342,0.83415,-1
0.83415,0.83415,0.83415,0.83415,-1
0.83415,0.8341,0.83415,0.8341,-1
0.8341,0.8341,0.8341,0.83405,-1
0.8341,0.83405,0.8341,0.83405,-1
0.83405,0.8341,0.83415,0.83405,-1
0.8341,0.83425,0.83425,0.8341,-1
0.83425,0.8343,0.8343,0.8342,-1
0.8343,0.83435,0.83435,0.83425,-1
0.83435,0.8344,0.83445,0.83435,-1
0.8344,0.8343,0.83445,0.8343,-1
0.8343,0.8343,0.8343,0.83425,-1
0.8343,0.8343,0.8343,0.83425,-1
0.8343,0.8343,0.8343,0.83425,-1
0.8343,0.83425,0.8343,0.83425,-1
0.83425,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.83425,0.8342,-1
0.8342,0.83425,0.83425,0.8342,-1
0.83425,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.8342,0.83415,-1
0.8342,0.8342,0.83425,0.8342,-1
0.8342,0.83425,0.83425,0.8342,-1
0.83425,0.83425,0.83425,0.83425,-1
0.83425,0.83425,0.83425,0.83425,-1
0.83425,0.83425,0.83425,0.8342,-1
0.83425,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.8342,0.83415,-1
0.8342,0.8342,0.8342,0.8342,-1
0.8342,0.83415,0.8342,0.83415,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.8342,0.83415,-1
0.83415,0.83415,0.83415,0.83415,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.8342,0.83415,-1
0.83415,0.83415,0.83415,0.8341,-1
0.83415,0.83415,0.83415,0.83415,-1
0.83415,0.83425,0.83425,0.83415,-1
0.83425,0.83425,0.83425,0.8342,-1
0.83425,0.83425,0.83425,0.8342,-1
0.83425,0.8342,0.83425,0.8342,-1
0.8342,0.8342,0.8342,0.8342,-1
0.8342,0.83425,0.83425,0.8342,-1
0.83425,0.83425,0.83425,0.8342,-1
0.83425,0.83425,0.83425,0.83425,-1
0.83425,0.83425,0.8343,0.83425,-1
0.83425,0.8343,0.8343,0.83425,-1
0.8343,0.8343,0.8343,0.83425,-1
0.8343,0.8343,0.8343,0.83425,-1
0.8343,0.8343,0.8343,0.83425,-1
0.8343,0.83425,0.8343,0.83425,-1
0.83425,0.83425,0.8343,0.83425,-1
0.83425,0.8342,0.83425,0.8342,-1
0.8342,0.83425,0.83425,0.8342,-1
0.83425,0.83425,0.83425,0.8342,-1
0.83425,0.83425,0.83425,0.8342,-1
